external_id,reference,project,developer,unit_type_raw,bedrooms,bathrooms,area_sqm,price_omr,status,review_flag,source_tab,notes
E27-B503,E27-B503,Wadi Zaha,Al Ahly Sabbour,Sky Villa Middle 3 BD (BI),3,,208.0,187824.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Fifth+Sixth; terrace 12.0 sqm; view Street; position Middle; gross price + 5% (9,391.20) = 197,215.20 OMR total; delivery 3"
E26-C005,E26-C005,Wadi Zaha,Al Ahly Sabbour,Garden Villa 3 BD (Bl),3,,206.0,185850.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Ground+First; view Inner Court Low; position Corner; gross price + 5% (9,292.50) = 195,142.50 OMR total; delivery 3.5"
E26-B601,E26-B601,Wadi Zaha,Al Ahly Sabbour,Pent House 3 BD with Pool,3,,303.0,185115.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Sixth; view Street; position Corner; gross price + 5% (9,255.75) = 194,370.75 OMR total; delivery 3.5"
E27-B001,E27-B001,Wadi Zaha,Al Ahly Sabbour,Garden Villa 3 BD (Bl),3,,206.0,183855.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Ground+First; garden 31.0 sqm; terrace 19.0 sqm; view Inner Court Low; position Corner; gross price + 5% (9,192.75) = 193,047.75 OMR total; delivery 3"
E27-C603,E27-C603,Wadi Zaha,Al Ahly Sabbour,Pent House 3 BD with Pool,3,,194.0,182175.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Sixth; terrace 175.0 sqm; view Inner Court High; position Corner; gross price + 5% (9,108.75) = 191,283.75 OMR total; delivery 3"
E26-A509,E26-A509,Wadi Zaha,Al Ahly Sabbour,Sky Villa Corner 3 BD with Pool (BI),3,,185.0,178500.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Fifth; terrace 49.0 sqm; view Inner Court High; position Corner; gross price + 5% (8,925.00) = 187,425.00 OMR total; delivery 3.5"
E26-B603,E26-B603,Wadi Zaha,Al Ahly Sabbour,Pent House 3 BD with Pool,3,,303.0,178500.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Sixth; terrace 103.0 sqm; view Boulevard/Street; position Corner; gross price + 5% (8,925.00) = 187,425.00 OMR total; delivery 3.5"
E27-C602,E27-C602,Wadi Zaha,Al Ahly Sabbour,Pent House 3 BD with Pool,3,,195.0,174037.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Sixth; terrace 79.0 sqm; view Street; position Corner; gross price + 5% (8,701.88) = 182,739.38 OMR total; delivery 3"
E26-C603,E26-C603,Wadi Zaha,Al Ahly Sabbour,Pent House 3 BD with Pool,3,,201.0,173061.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Sixth; terrace 87.0 sqm; view Inner Court High; position Corner; gross price + 5% (8,653.05) = 181,714.05 OMR total; delivery 3.5"
E26-A501,E26-A501,Wadi Zaha,Al Ahly Sabbour,Sky Villa Corner 3 BD with Pool (BI),3,,178.0,170415.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Fifth; terrace 38.0 sqm; view Boulevard View; position Corner; gross price + 5% (8,520.75) = 178,935.75 OMR total; delivery 3.5"
E26-A602,E26-A602,Wadi Zaha,Al Ahly Sabbour,Pent House 3 BD with Pool,3,,162.0,154350.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Sixth; terrace 40.0 sqm; view Inner Court Low; position Corner; gross price + 5% (7,717.50) = 162,067.50 OMR total; delivery 3.5"
E22-301,E22-301,Wadi Zaha,Al Ahly Sabbour,3 BD Room APT,3,,163.0,147735.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 13.0 sqm; view Street; position Corner; gross price + 5% (7,386.75) = 155,121.75 OMR total; delivery 3.5"
E22-101,E22-101,Wadi Zaha,Al Ahly Sabbour,3 BD Room APT,3,,163.0,146265.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 13.0 sqm; view Street; position Corner; gross price + 5% (7,313.25) = 153,578.25 OMR total; delivery 3.5"
E27-B605,E27-B605,Wadi Zaha,Al Ahly Sabbour,Pent House 2 BD with Pool,2,,168.0,143850.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Sixth; terrace 54.0 sqm; view Street; position Middle; gross price + 5% (7,192.50) = 151,042.50 OMR total; delivery 3"
E26-C411,E26-C411,Wadi Zaha,Al Ahly Sabbour,3 BD Room APT,3,,151.0,138390.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Fourth; view Inner Court High; position Corner; gross price + 5% (6,919.50) = 145,309.50 OMR total; delivery 3.5"
E26-C211,E26-C211,Wadi Zaha,Al Ahly Sabbour,3 BD Room APT,3,,151.0,137445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Second; view Inner Court Low; position Corner; gross price + 5% (6,872.25) = 144,317.25 OMR total; delivery 3.5"
E26-C412,E26-C412,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,119.0,108465.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Fourth; view Street; position Corner; gross price + 5% (5,423.25) = 113,888.25 OMR total; delivery 3.5"
E22-507,E22-507,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,113.0,103215.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 13.0 sqm; view Boulevard View; position Middle; gross price + 5% (5,160.75) = 108,375.75 OMR total; delivery 3.5"
E26-B502,E26-B502,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,124.0,102480.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Fifth; view Inner Court High; position Corner; gross price + 5% (5,124.00) = 107,604.00 OMR total; delivery 3.5"
E26-B308,E26-B308,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,120.0,102060.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Third; view Street; position Corner; gross price + 5% (5,103.00) = 107,163.00 OMR total; delivery 3.5"
E22-107,E22-107,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,113.0,101220.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 13.0 sqm; view Boulevard View; position Middle; gross price + 5% (5,061.00) = 106,281.00 OMR total; delivery 3.5"
E22-520,E22-520,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,113.0,101220.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 13.0 sqm; view Street; position Middle; gross price + 5% (5,061.00) = 106,281.00 OMR total; delivery 3.5"
E26-B405,E26-B405,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,124.0,101220.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Fourth; view Inner Court High; position Corner; gross price + 5% (5,061.00) = 106,281.00 OMR total; delivery 3.5"
E26-D112,E26-D112,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,108.0,100380.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg D; floor First; view Inner Court Low; position Corner; gross price + 5% (5,019.00) = 105,399.00 OMR total; delivery 3.5"
E22-320,E22-320,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,113.0,100275.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 13.0 sqm; view Street; position Middle; gross price + 5% (5,013.75) = 105,288.75 OMR total; delivery 3.5"
E22-120,E22-120,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,113.0,99330.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 13.0 sqm; view Street; position Middle; gross price + 5% (4,966.50) = 104,296.50 OMR total; delivery 3.5"
E22-316,E22-316,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,110.0,98595.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 7.0 sqm; view Inner Court High; position Middle; gross price + 5% (4,929.75) = 103,524.75 OMR total; delivery 3.5"
E22-512,E22-512,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,108.0,98175.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 7.0 sqm; view Boulevard View; position Middle; gross price + 5% (4,908.75) = 103,083.75 OMR total; delivery 3.5"
E22-116,E22-116,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,110.0,97650.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 7.0 sqm; view Inner Court High; position Middle; gross price + 5% (4,882.50) = 102,532.50 OMR total; delivery 3.5"
E27-C302,E27-C302,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,109.0,97282.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Third; terrace 8.0 sqm; view Street; position Corner; gross price + 5% (4,864.13) = 102,146.63 OMR total; delivery 3"
E22-112,E22-112,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,108.0,96285.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 7.0 sqm; view Boulevard View; position Middle; gross price + 5% (4,814.25) = 101,099.25 OMR total; delivery 3.5"
E22-519,E22-519,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,105.0,95445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 4.0 sqm; view Inner Court High; position Corner; gross price + 5% (4,772.25) = 100,217.25 OMR total; delivery 3.5"
E27-C102,E27-C102,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,109.0,94993.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor First; terrace 8.0 sqm; view Street; position Corner; gross price + 5% (4,749.68) = 99,743.18 OMR total; delivery 3"
E27-C104,E27-C104,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,109.0,94993.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor First; terrace 8.0 sqm; view Street; position Corner; gross price + 5% (4,749.68) = 99,743.18 OMR total; delivery 3"
E27-C202,E27-C202,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,109.0,94993.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Second; terrace 8.0 sqm; view Street; position Corner; gross price + 5% (4,749.68) = 99,743.18 OMR total; delivery 3"
E27-C204,E27-C204,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,109.0,94993.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Second; terrace 8.0 sqm; view Street; position Corner; gross price + 5% (4,749.68) = 99,743.18 OMR total; delivery 3"
E27-C209,E27-C209,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,109.0,94993.5,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Second; terrace 8.0 sqm; view Inner Court Low; position Corner; gross price + 5% (4,749.68) = 99,743.18 OMR total; delivery 3"
E22-319,E22-319,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,105.0,94500.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 4.0 sqm; view Inner Court High; position Corner; gross price + 5% (4,725.00) = 99,225.00 OMR total; delivery 3.5"
E27-B205,E27-B205,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,119.0,94462.2,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Second; view Street; position Middle; gross price + 5% (4,723.11) = 99,185.31 OMR total; delivery 3"
E26-C605,E26-C605,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,99.0,91350.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Sixth; view Inner Court High; position Middle; gross price + 5% (4,567.50) = 95,917.50 OMR total; delivery 3.5"
E26-B408,E26-B408,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,124.0,91140.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Fourth; terrace 13.0 sqm; view Street; position Corner; gross price + 5% (4,557.00) = 95,697.00 OMR total; delivery 3.5"
E26-B108,E26-B108,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,120.0,90300.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor First; terrace 9.0 sqm; view Street; position Corner; gross price + 5% (4,515.00) = 94,815.00 OMR total; delivery 3.5"
E26-C310,E26-C310,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,99.0,90300.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Third; view Inner Court High; position Middle; gross price + 5% (4,515.00) = 94,815.00 OMR total; delivery 3.5"
E26-C410,E26-C410,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,99.0,90300.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg C; floor Fourth; view Inner Court High; position Middle; gross price + 5% (4,515.00) = 94,815.00 OMR total; delivery 3.5"
E26-B410,E26-B410,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,120.0,89460.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Fourth; terrace 9.0 sqm; view Street; position Corner; gross price + 5% (4,473.00) = 93,933.00 OMR total; delivery 3.5"
E26-B310,E26-B310,Wadi Zaha,Al Ahly Sabbour,2 BD Room APT,2,,120.0,89040.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg B; floor Third; terrace 9.0 sqm; view Street; position Corner; gross price + 5% (4,452.00) = 93,492.00 OMR total; delivery 3.5"
E22-114,E22-114,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,83.0,77280.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 10.0 sqm; view Inner Court High; position Corner; gross price + 5% (3,864.00) = 81,144.00 OMR total; delivery 3.5"
E22-302,E22-302,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,82.0,76755.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 9.0 sqm; view Street; position Middle; gross price + 5% (3,837.75) = 80,592.75 OMR total; delivery 3.5"
E26-A603,E26-A603,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,76580.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Sixth; terrace 9.0 sqm; view Central Park; position Middle; gross price + 5% (3,829.00) = 80,409.00 OMR total; delivery 3.5"
E22-510,E22-510,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,83.0,76230.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 9.0 sqm; view Inner Court Low; position Middle; gross price + 5% (3,811.50) = 80,041.50 OMR total; delivery 3.5"
E22-102,E22-102,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,82.0,76020.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 9.0 sqm; view Street; position Middle; gross price + 5% (3,801.00) = 79,821.00 OMR total; delivery 3.5"
E26-A404,E26-A404,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,75950.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Fourth; terrace 9.0 sqm; view Central Park; position Middle; gross price + 5% (3,797.50) = 79,747.50 OMR total; delivery 3.5"
E26-A304,E26-A304,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,75635.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Third; terrace 9.0 sqm; view Central Park; position Middle; gross price + 5% (3,781.75) = 79,416.75 OMR total; delivery 3.5"
E22-310,E22-310,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,83.0,75495.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 9.0 sqm; view Inner Court Low; position Middle; gross price + 5% (3,774.75) = 79,269.75 OMR total; delivery 3.5"
E26-A204,E26-A204,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,75320.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Second; terrace 9.0 sqm; view Central Park; position Middle; gross price + 5% (3,766.00) = 79,086.00 OMR total; delivery 3.5"
E22-517,E22-517,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,75075.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 8.0 sqm; view Inner Court High; position Middle; gross price + 5% (3,753.75) = 78,828.75 OMR total; delivery 3.5"
E22-518,E22-518,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,75075.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 8.0 sqm; view Inner Court High; position Middle; gross price + 5% (3,753.75) = 78,828.75 OMR total; delivery 3.5"
E22-313,E22-313,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,74865.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; view Central Park; position Corner; gross price + 5% (3,743.25) = 78,608.25 OMR total; delivery 3.5"
E22-513,E22-513,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,74865.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; view Central Park; position Corner; gross price + 5% (3,743.25) = 78,608.25 OMR total; delivery 3.5"
E22-110,E22-110,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,83.0,74760.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 9.0 sqm; view Inner Court Low; position Middle; gross price + 5% (3,738.00) = 78,498.00 OMR total; delivery 3.5"
E22-104,E22-104,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,74445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 4.0 sqm; view Street; position Corner; gross price + 5% (3,722.25) = 78,167.25 OMR total; delivery 3.5"
E22-305,E22-305,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,74445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 7.0 sqm; view Boulevard View; position Corner; gross price + 5% (3,722.25) = 78,167.25 OMR total; delivery 3.5"
E22-505,E22-505,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,74445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 7.0 sqm; view Boulevard View; position Corner; gross price + 5% (3,722.25) = 78,167.25 OMR total; delivery 3.5"
E22-508,E22-508,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,74445.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 7.0 sqm; view Boulevard View; position Middle; gross price + 5% (3,722.25) = 78,167.25 OMR total; delivery 3.5"
E22-317,E22-317,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,74340.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 8.0 sqm; view Inner Court High; position Middle; gross price + 5% (3,717.00) = 78,057.00 OMR total; delivery 3.5"
E22-318,E22-318,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,74340.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 8.0 sqm; view Inner Court High; position Middle; gross price + 5% (3,717.00) = 78,057.00 OMR total; delivery 3.5"
E26-A105,E26-A105,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73850.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor First; terrace 9.0 sqm; view Inner Court Low; position Middle; gross price + 5% (3,692.50) = 77,542.50 OMR total; delivery 3.5"
E22-105,E22-105,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73815.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 7.0 sqm; view Boulevard View; position Corner; gross price + 5% (3,690.75) = 77,505.75 OMR total; delivery 3.5"
E22-308,E22-308,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73815.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 7.0 sqm; view Boulevard View; position Middle; gross price + 5% (3,690.75) = 77,505.75 OMR total; delivery 3.5"
E22-117,E22-117,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,73605.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 8.0 sqm; view Inner Court High; position Middle; gross price + 5% (3,680.25) = 77,285.25 OMR total; delivery 3.5"
E22-118,E22-118,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,81.0,73605.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 8.0 sqm; view Inner Court High; position Middle; gross price + 5% (3,680.25) = 77,285.25 OMR total; delivery 3.5"
E22-108,E22-108,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73080.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; terrace 7.0 sqm; view Boulevard View; position Middle; gross price + 5% (3,654.00) = 76,734.00 OMR total; delivery 3.5"
E22-113,E22-113,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73080.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor First; view Boulevard View; position Corner; gross price + 5% (3,654.00) = 76,734.00 OMR total; delivery 3.5"
E22-522,E22-522,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73080.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 7.0 sqm; view Street; position Middle; gross price + 5% (3,654.00) = 76,734.00 OMR total; delivery 3.5"
E22-523,E22-523,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,73080.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Fifth; terrace 7.0 sqm; view Street; position Middle; gross price + 5% (3,654.00) = 76,734.00 OMR total; delivery 3.5"
E26-A502,E26-A502,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,78.0,72590.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg A; floor Fifth; terrace 5.0 sqm; view Inner Court Low; position Middle; gross price + 5% (3,629.50) = 76,219.50 OMR total; delivery 3.5"
E22-322,E22-322,Wadi Zaha,Al Ahly Sabbour,1 BD Room APT,1,,80.0,72345.0,available,false,availability_wadi_zaha,"project inferred: Wadi Zaha (E2x unit codes match main-tab WAZ1–WAZ5 refs); bldg E22; floor Third; terrace 7.0 sqm; view Street; position Middle; gross price + 5% (3,617.25) = 75,962.25 OMR total; delivery 3.5"
